extracted_term,matched_hp_term,matched_hp_id,similarity
slowly progressive distal muscle weakness and atrophy mainly affecting the lower limbs,Distal upper limb muscle atrophy,HP:0007149,0.9436585650662346
slowly progressive gait disturbances,Gait abnormalities,HP:0001288,0.9399418265711867
slowly progressive motor dysfunction,Progressive mental and motor deterioration,HP:0007272,0.9461003025515872
slowly progressive weakness,Progressive muscular weakness,HP:0003323,0.9555204267795476
slowly progressive weakness of the distal lower limb muscles,Distal upper limb muscle weakness,HP:0008959,0.9573171812272088
slurred speech,Hypernasal voice,HP:0001611,0.8984929205876842
small amplitude tremor in both hands,Postural tremor of arms,HP:0007351,0.9316074724941021
small body size,Relatively large head,HP:0004482,0.9457686668645663
small head circumference,Small head circumference,HP:0000252,0.9999999999998249
small pinpoint pupils,Small pinnae,HP:0008551,0.9527816531875366
some proximal muscle weakness,Proximal limb muscle weakness,HP:0003701,0.9659999627605896
spasmodic dysphonia,Spasmodic dysphonia,HP:0012049,0.9999999999998441
spasmodic torticollis,Spasmodic torticollis,HP:0000473,0.97916440327481
spastic ataxia,Spastic ataxia,HP:0002497,0.9999999999998491
spastic diplegia,Spastic diplegic,HP:0001264,0.9923307653832064
spastic dysarthria,Rigid dysarthria,HP:0002464,0.9664670545933043
spastic dysphonia,Spasmodic dysphonia,HP:0012049,0.9817560703386906
spastic gait,Spastic walk,HP:0002064,0.9669120626905456
spastic gait abnormalities,Gait abnormalities,HP:0001288,0.9594898236441085
spastic gait abnormality,Gait abnormalities,HP:0001288,0.9607891710645671
spastic gait ataxia,Spastic ataxia,HP:0002497,0.9740603049864107
spastic gait disorder,Spastic paraparetic gait,HP:0031958,0.9606782592300691
spastic leg tone,Spastic walk,HP:0002064,0.9623988785238685
spastic paraparesis,Spastic paraparesis,HP:0002313,0.9999999999998331
spastic paraplegia,Progressive spastic paraplegia,HP:0007020,0.9844238893511021
spastic paraplegia of the limbs,Progressive spastic paraplegia,HP:0007020,0.9520187590002833
spastic paraplegia of the lower limbs,Progressive spastic paraplegia,HP:0007020,0.948032693651632
spastic quadriparesis,Spastic quadriparesis,HP:0001285,0.9999999999998818
spastic quadriplegia,Spastic quadriplegia,HP:0002510,0.999999999999861
spastic tetraparesis,Spastic paraparesis,HP:0002313,0.9681938232723498
spastic tetraplegia,Progressive spastic paraplegia,HP:0007020,0.9616703296307857
spastic tongue protrusion,Spasticity of the facial muscles,HP:0002491,0.9562556651823447
spasticity,"Spasticity, progressive",HP:0002191,0.9879664212143662
spasticity affecting all four limbs,Spastic monoplegia,HP:6000316,0.9102602793255867
spasticity in all 4 limbs,"Spasticity, progressive",HP:0002191,0.936022450490911
spasticity in lower extremities,Akinesia of the upper extremities,HP:0033412,0.9419018530711195
spasticity in the lower limbs,Lower limb spasticity,HP:0002061,0.9492987417254517
spasticity in the upper extremities,Akinesia of the upper extremities,HP:0033412,0.9346071400488898
spasticity in upper extremities,Akinesia of the upper extremities,HP:0033412,0.9451032124537564
spasticity mainly affecting the lower limbs,Lower limb spasticity,HP:0002061,0.9243980017495819
spasticity of all 4 limbs,Lower limb spasticity,HP:0002061,0.9233784866275598
spasticity of all limbs,Lower limb spasticity,HP:0002061,0.9375424292219726
spasticity of the arms,Spasticity of the facial muscles,HP:0002491,0.9362358394767797
spasticity of the legs,Lower limb spasticity,HP:0002061,0.9315003902570381
spasticity of the lower extremities,Akinesia of the upper extremities,HP:0033412,0.9285807047106355
spasticity of the lower limbs,Lower limb spasticity,HP:0002061,0.9383806959880377
spasticity of the upper and lower limbs,Akinesia of the upper extremities,HP:0033412,0.9276596375817711
spasticity of the upper limbs,Lower limb spasticity,HP:0002061,0.9292523763690319
spasticity or stiffness at rest,Spasticity and rigidity of muscles,HP:0001276,0.9299426451934361
spasticity with hyperreflexia,Hyperreflexia in upper limbs,HP:0007350,0.9575032587329626
speech articulation difficulties,Speech articulation difficulties,HP:0009088,0.9977875642457855
speech delay,Speech delay,HP:0000750,0.999999999999739
speech delay with stuttering,Abnormal speech rhythm,HP:5200012,0.9140467822537245
speech difficulties,Speech difficulties,HP:0000750,0.980345174949117
speech impairment,Impaired speech and language development,HP:0000750,0.9507316514674239
speech problems,Speech difficulties,HP:0000750,0.9836076562870735
sphincter disturbances,Sphincter disturbance,HP:0002839,0.9717570732061357
sporadic seizures,Focal seizure with loss of awareness,HP:0002384,0.9384317252998449
squint,Squint,HP:0000486,0.9999999999996165
stagnation of motor development,Developmental stagnation at onset of seizures,HP:0006834,0.9376364243984199
staring gaze,Staring eyes,HP:0025401,0.9503845637993604
status dystonicus,Dystonic disease,HP:0001332,0.9601309962946692
steppage gait,Crouch gait,HP:0025682,0.9545987278523
steppage waddling gait,Waddling gait,HP:0002515,0.9473346578966868
stereotypic laughter,Stereotypic behaviour,HP:0000733,0.932127097337785
stiff legs,Stiff knee,HP:0025263,0.9774891669839282
stiff neck,Stiff neck,HP:0025258,0.9999999999994504
stiffness,Stiff joint,HP:0001387,0.9401084003467678
stiffness in tongue,Tongue stiffness,HP:0031373,0.9299285755977834
stiffness in upper limbs,Leg muscle stiffness,HP:0008969,0.9408142529506296
stiffness of lower limbs,Toe stiffness,HP:0025265,0.9386708359714231
stiffness of the limbs,Axial muscle stiffness,HP:0006921,0.9172320571847106
stiffness of the lower limbs,Proximal limb muscle stiffness,HP:0007066,0.9343556721498824
strabismus,Alternating strabismus,HP:0031717,0.9731220411791494
stridor,Stimming,HP:0000733,0.9340687373399518
stuttering,Stuttering,HP:0025268,0.9093244799804364
subnormal somatic development,Dysharmonic skeletal maturation,HP:0200000,0.9173025594872967
subtle ataxia of the hands and arms,Intermittent cerebellar ataxia,HP:0002131,0.9035614126095172
subtle orofacial dyskinesias,Orofacial dyskinesias,HP:0002310,0.9888901754777196
supranuclear gaze palsy,Horizontal supranuclear gaze palsy,HP:0007817,0.9922397078011065
supranuclear ophthalmoplegia,Supranuclear ophthalmoplegia,HP:0000623,0.9999999999998497
supranuclear palsy,Horizontal supranuclear gaze palsy,HP:0007817,0.9687505540925891
supranuclear vertical gaze palsy,Horizontal supranuclear gaze palsy,HP:0007817,0.9906949264689632
sustained clonus,Clonic seizure,HP:0020221,0.9439422899670307
sustained clonus in the Achilles tendons,Patellar clonus,HP:0011449,0.9368838870725393
sustained muscle contractions,Low muscle tone in trunk,HP:0008936,0.907496487185358
sustained provoked clonus,Action myoclonus,HP:0034360,0.9361922677222078
swallowing difficulties,Swallowing difficulties,HP:0002015,0.9494970962848608
swallowing dysfunction,Vocal cord dysfunction,HP:0031801,0.9301243536515555
swallowing problems,Swallowing difficulties,HP:0002015,0.943345520249517
symmetric distal to proximal gradient of weakness,"Generalized muscle atrophy, proximal and distal",HP:0009055,0.899173123604831
symmetrical weakness and atrophy in the ankles,"Symmetrical, proximal limb muscle atrophy",HP:0007126,0.9379419587837396
talipes cavus,Talipes cavus equinovarus,HP:0004696,0.9445642253542702
talipes equinovarus,Talipes cavus equinovarus,HP:0004696,0.9596026036654947
task specific dysphonia,Spasmodic dysphonia,HP:0012049,0.9465734184873268
temporal lobe epilepsy,Epilepsy,HP:0001250,0.9520390751920361
tendon contractures,Tendon thickening,HP:0032523,0.9544675196130326
testicular atrophy,Testicular degeneration,HP:0000029,0.9668117256487524
tetraparesis,Trident sign,HP:0034044,0.9138088202734976
tetraplegia,Tetraplegia/tetraparesis,HP:0030182,0.9609621353046272
thenar muscle atrophy,Thenar atrophy,HP:0003393,0.9693877491036806
thick vermilion of lips,Thin vermilion borders,HP:0000233,0.9717587217975849
thickening of peripheral nerves,Peripheral nerve damage,HP:0009830,0.9225275294051369
thin face,Thin face,HP:0000275,0.999999999999752
thin face and body habitus,Thin body habitus,HP:0001533,0.9676603401575332
thin face with sharp features,Fewer and broader ridges in brain,HP:0001302,0.9371762066681486
thin limbs,Thin hair,HP:0002213,0.9751123904399461
thin vermilion borders,Thin vermilion borders,HP:0000233,0.998242048631119
thinly myelinated nerve fibers,Loss of larger myelinated nerve fibers,HP:0003387,0.9590292174321138
tight heel cords,Tight heel cord,HP:0033526,0.9535193469086067
tinnitus,tinnitus,HP:0000360,0.9999999999996909
tiptoe walking,Tiptoe gait,HP:0030051,0.9541914064459599
titubation,Titubation,HP:0030187,0.9999999999997731
toe walking,Toe walking,HP:0030051,0.9667275836851702
tongue atrophy,Atrophy of tongue surface,HP:0010298,0.9608830786778654
tongue fasciculation,Tongue fasciculation,HP:0001308,0.9999999999998318
tongue fasciculations,Tongue fasciculation,HP:0001308,0.996293927913872
tonic clonic movements,Tonic-clonic convulsion,HP:0002069,0.9589271209152618
tonic clonic seizures,Generalised tonic-clonic seizure (without specification of onset),HP:0002069,0.9726494243183988
torsion dystonia,Focal dystonia,HP:0004373,0.9572122807355378
torsion spasms of the limbs,Intermittent painful muscle spasms,HP:0011964,0.9077681362797512
torsion spasms of the neck,Intermittent painful muscle spasms,HP:0011964,0.9078683348262274
torsion spasms of the spine,Truncal dystonia,HP:0002530,0.9069632485793071
torticollis,"Torticollis, congenital",HP:0005988,0.9150136946142511
transient aphasia,Motor aphasia,HP:0002427,0.9528542249711245
transient feeding difficulties,Feeding difficulties in infancy,HP:0008872,0.9161327470877555
trembling of both hands,Bilateral wrist contracture,HP:0012453,0.8874531569131051
tremor,Tremor,HP:0001337,0.9999999999996837
tremor in the hands,Hand tremor,HP:0002378,0.9538417150127867
tremor of the limbs,Limb tremor,HP:0200085,0.9343545816725908
tremor of the upper limb,Limb tremor,HP:0200085,0.9345566358831392
tremors at birth,Tremor of hand,HP:0002378,0.9356047957578805
tremulous cervical dystonia,Cervical dystonia,HP:0000473,0.9758596072288857
tremulous movements,"Tremor, postural",HP:0002174,0.9371275053299999
Trendelenburg gait,Prominent Schwalbe lines,HP:0007873,0.9190890458416757
Trendelenburg sign,Holster sign,HP:6000006,0.8861240425182437
truncal and limb ataxia,Progressive truncal ataxia,HP:0007221,0.9718382192736852
truncal ataxia,Progressive truncal ataxia,HP:0007221,0.9855621162742036
truncal hypotonia,Truncal hypotonia,HP:0008936,0.999999999999838
truncal instability,Truncal obesity,HP:0001956,0.9318798338249483
truncal muscle weakness,Distal muscular weakness,HP:0002460,0.9475909049609652
trunk ataxia,Trunk ataxia,HP:0002078,0.9999999999997824
trunk involvement,Limb weakness,HP:0003690,0.9192636468445057
trunk tremor,Limb tremor,HP:0200085,0.9841018727399518
tube feeding requirement,Tube feeding,HP:0033454,0.9708665528200202
twisting movements,Bending of the arm,HP:0006488,0.9365422152364936
twisting movements of the upper and lower limbs,Distal upper limb muscle weakness,HP:0008959,0.8920801410124073
twisting of the limbs,Anterior flaring of ribs,HP:0000904,0.8929413526559584
typical absence seizures,Typical absence seizures,HP:0011147,0.9493969123891497
typical spasmodic dysphonia,Spasmodic dysphonia,HP:0012049,0.989904416996212
ulnar deviation,Ulnar deviation of hands,HP:0009487,0.9857132010705832
uncomfortable and unpleasant sensations in the legs,Intermittent painful muscle spasms,HP:0011964,0.894612858865613
uncomfortable sensations in the legs,Intermittent painful muscle spasms,HP:0011964,0.8961913555127722
uncoordinated eye movements,Uncoordinated eye movement,HP:0000641,0.9950831251049355
unilateral extensor plantar response,Extensor plantar reflexes,HP:0003487,0.9597383109341934
unilateral limb dystonia,Dystonic gait,HP:0031954,0.9569639174841195
unilateral sensorineural hearing loss,Bilateral sensorineural hearing loss,HP:0008619,0.980784072715977
unilateral sustained ankle clonus,Unilateral clonic seizure,HP:0006813,0.9432042443513997
unpleasant sensations in the legs,Intermittent painful muscle spasms,HP:0011964,0.8996485294445398
unpleasant sensory sensations in the upper extremities and hands,Scissoring of the lower extremities,HP:0012407,0.8967058919955463
unstable gait,Abnormal gait,HP:0001288,0.9551439372382672
unstable tandem walk,Clumsy tandem walking,HP:0031629,0.9099180139428701
unsteadiness,Unsteady walk,HP:0002317,0.9623371747097343
unsteadiness in standing,Unsteady walk,HP:0002317,0.9496610308368661
unsteady arm movements,Unsteady walk,HP:0002317,0.9418291535299315
unsteady ataxic gait,Ataxic gait,HP:0002066,0.960960477514269
unsteady gait,Unsteady walk,HP:0002317,0.9402934330913578
upbeat nystagmus,Upbeat nystagmus,HP:0011477,0.9999999999998056
upper extremity dystonia,Lower extremity akinesia,HP:0033411,0.9457341874533052
upper extremity spasticity,Lower extremity weakness,HP:0007340,0.9537100633632231
upper limb ataxia,"Gait ataxia, progressive",HP:0007240,0.9638734053697339
upper limb clumsiness,Abnormal upper limb muscles,HP:0001446,0.9420623659652579
upper limb contractures,Upper limb pain,HP:0012513,0.9525478018763996
upper limb dysmetria,Upper limb dysmetria,HP:0020036,0.9999999999998185
upper limb incoordination,Limb incoordination,HP:0002311,0.9629525802403656
upper limb involvement,Upper limb pain,HP:0012513,0.9518908367474019
upper limb involvement with atrophy of hand muscles,Distal upper limb muscle atrophy,HP:0007149,0.9551209289760201
upper limb muscle atrophy,Distal upper limb muscle atrophy,HP:0007149,0.9857089510817484
upper limb muscle weakness,Lower limb muscle weakness,HP:0007340,0.9810046903350713
upper limb postural tremor,Postural tremor of arms,HP:0007351,0.9736030440217555
upper limb spasticity,Lower limb spasticity,HP:0002061,0.9745340418880309
upper limb spasticity with weakness,Distal upper limb muscle weakness,HP:0008959,0.9583153815488616
upper limb weakness,Upper limb pain,HP:0012513,0.9733579059296793
upper motor neuron involvement,Lower motor neuron signs,HP:0002366,0.9571526993185312
upper motor neuron signs,Lower motor neuron signs,HP:0002366,0.9652303308236976
urinary frequency,Urinary urgency,HP:0000012,0.9544190731969038
urinary incontinence,Stress urinary incontinence,HP:0010992,0.9839675774048076
urinary sphincter problems,Urethral sphincter sclerosis,HP:0008664,0.9589785260270784
urinary symptoms,Urinary urgency,HP:0000012,0.9793746791628575
urinary urge incontinence,Stress urinary incontinence,HP:0010992,0.9817124410194442
urinary urgency,Urinary urgency,HP:0000012,0.9999999999997478
valgosity of the hips,Coxa valga deformity,HP:0002673,0.9050276870326553
valgus deformities of the feet,Valgus foot deformity,HP:0008081,0.9604468087313959
variable distal muscle weakness and atrophy,Distal muscle atrophy,HP:0003693,0.9650542846187515
variable distal sensory impairment,Distal sensory impairment in lower limbs,HP:0002936,0.9765509491270837
variable extensor plantar responses,Extensor plantar response,HP:0003487,0.9810666328800476
variable limb ataxia,Spastic ataxia,HP:0002497,0.952161342382581
variable limb spasticity,Lower limb spasticity,HP:0002061,0.9856321939494127
variable sensory impairment,Distal sensory impairment in lower limbs,HP:0002936,0.9578335566644477
vertical gaze evoked nystagmus,Gaze-evoked nystagmus,HP:0000640,0.9723906885448907
vertical gaze limitation,Impaired horizontal visual pursuit,HP:0001151,0.934284232323015
vertical nystagmus,Vertical nystagmus,HP:0010544,0.9999999999997883
vertigo,Non-spinning vertigo,HP:4000033,0.933069006658903
very mild dysarthria,Rigid dysarthria,HP:0002464,0.964301049201789
very mild weakness of small hand muscles,Distal muscle weakness in lower limbs,HP:0009053,0.93941154350674
vestibular hypofunction,Vestibular dysfunction,HP:0001756,0.971252611707044
vibration sensation impairment,Sensory impairment,HP:0003474,0.9570419267039187
vibratory sense impairment in the arms,Distal vibratory impairment of the lower limbs,HP:0002166,0.9585214687363108
vibratory sense loss,Impaired vibratory sense,HP:0002495,0.9669713255492028
visual acuity loss,Loss of visual acuity,HP:0000529,0.9645906317424839
visual deficits,"Visual loss, progressive",HP:0000529,0.95112883638564
visual disturbances such as diplopia,Ocular movement abnormalities,HP:0000496,0.9161363776685044
visual failure,Visual loss,HP:0000572,0.9626151788386937
visual hallucinations,Visual hallucinations,HP:0002367,0.9822798637974628
visual impairment,Visual impairment,HP:0000505,0.9999999999997877
visual impairment due to fibrotic scarring of the macula,Retinal pigment epithelial atrophy,HP:0007722,0.9215210764256345
visual symptoms due to optic atrophy,Optic nerve atrophy,HP:0000648,0.9481791749218489
vocal cord palsy,Facial nerve palsy,HP:0010628,0.9570224905256325
vocal cord paralysis,Bilateral vocal cord paralysis,HP:0012820,0.9651561589757631
vocal cord paresis,Bilateral vocal cord paresis,HP:0012822,0.9692400619522631
vocal myoclonus,Spinal myoclonus,HP:0010531,0.9636877323786917
voice tremor,Vocal tremor,HP:0012477,0.982139768463557
vomiting,Nausea and vomiting,HP:0002017,0.9498758642490169
waddling gait,Waddling gait,HP:0002515,0.973486994054138
walking abnormalities,Gait abnormalities,HP:0001288,0.9434415689440518
walking difficulties,Difficulty in walking,HP:0002355,0.9376188185745805
walking difficulty,Difficulty in walking,HP:0002355,0.9455193126969452
wasting,Weakness,HP:0025406,0.9635804533644007
wasting of distal lower limb muscles,Distal limb muscle weakness,HP:0002460,0.9493971072170722
wasting of hand and foot muscles,"Hand muscle wasting, bilateral",HP:0009130,0.9417202932801284
wasting of lower limbs,"Hand muscle wasting, bilateral",HP:0009130,0.920581189123909
wasting of the calf muscles,"Hand muscle wasting, bilateral",HP:0009130,0.9352565722155016
wasting of the intrinsic hand muscles,Intrinsic hand muscle weakness,HP:0009005,0.940377618567773
wasting of the shoulder girdle muscles,Wasting of limb-girdle muscle,HP:0003797,0.9556483272287122
wasting of the small muscles of the hands and feet,Distal upper limb muscle weakness,HP:0008959,0.9086316850288578
wasting of the upper and lower limbs,Distal upper limb muscle atrophy,HP:0007149,0.9098599715303882
weak ankles,Weak grip,HP:0033466,0.9600934696724864
weak cough,Wet cough,HP:0031245,0.9474956103106488
weak cry,Weak cry,HP:0001612,0.9999999999996924
weak distal muscle weakness of the upper and lower extremities,Distal upper limb muscle weakness,HP:0008959,0.927492881764539
weak intrinsic hand muscles,Intrinsic hand muscle weakness,HP:0009005,0.9584150015641673
weakness,Weakness,HP:0025406,0.999999999999569
weakness and atrophy of intrinsic hand muscles,Intrinsic hand muscle atrophy,HP:0008954,0.9649696145337787
weakness and atrophy of the forearms,"Symmetrical, proximal limb muscle atrophy",HP:0007126,0.9373037817342462
weakness and atrophy of the left hand,Distal upper limb muscle atrophy,HP:0007149,0.9228555460557851
weakness and cramping of the distal upper limbs,Distal upper limb muscle weakness,HP:0008959,0.9276778192379618
weakness and flexion of the left hand and ankle,Absent proximal finger flexion creases,HP:0006077,0.9027445631867896
weakness causing impaired gait,Impaired gait,HP:0001288,0.9413175666920693
weakness in the intrinsic hand muscles,Intrinsic hand muscle weakness,HP:0009005,0.9608277204984936
weakness in the left leg,Unilateral facial muscle weakness,HP:0012799,0.9041591845475699
weakness in the lower extremities,Lower extremity weakness,HP:0007340,0.9149657388379757
weakness leading to impaired gait,Gait abnormalities,HP:0001288,0.9289201389626369
weakness of ankle muscles,Distal muscle weakness in lower limbs,HP:0009053,0.9431498969135684
weakness of bulbar neck flexor muscles,Neck flexor muscle weakness,HP:0003722,0.9662658608437741
weakness of distal lower limb muscles,Distal upper limb muscle weakness,HP:0008959,0.9742607137599401
weakness of distal muscles of the lower limbs,Distal upper limb muscle weakness,HP:0008959,0.9412645261833913
weakness of foot dorsiflexion,Passive dorsiflexion of the 5th finger more than 90 degrees,HP:0031534,0.942017339955477
weakness of intrinsic hand muscles,Intrinsic hand muscle weakness,HP:0009005,0.9686591841099386
weakness of lower limb muscles,Distal upper limb muscle weakness,HP:0008959,0.9657268333307144
weakness of lower limbs,Distal limb weakness,HP:0002460,0.9371915183200314
weakness of lower limbs with brisk reflexes,Distal upper limb muscle weakness,HP:0008959,0.9318406905256157
weakness of peroneal muscles,Peroneal atrophy,HP:0009049,0.9327809008863187
weakness of shoulder girdle,"Muscle weakness, shoulder-girdle",HP:0003547,0.9735697643398444
weakness of the anterior tibial muscles,Tibialis muscle weakness,HP:0008963,0.933908785864774
weakness of the distal limb muscles,Distal limb muscle weakness,HP:0002460,0.9648061294651585
weakness of the distal upper limbs,Distal upper limb muscle weakness,HP:0008959,0.9455175415363454
weakness of the dorsiflexors of the feet,Passive dorsiflexion of the 5th finger more than 90 degrees,HP:0031534,0.9131106828998234
weakness of the lower limbs,Distal upper limb muscle weakness,HP:0008959,0.9312730071315753
weakness of the muscles in the legs,Weakness in muscles of upper arms and upper legs,HP:0003701,0.9169763859158584
weakness of the neck muscles,Neck muscle weakness,HP:0000467,0.9507045427614407
weakness of the pelvic girdles,Pelvic girdle weakness,HP:0003749,0.964187082570021
weakness of the proximal limb muscles,Proximal limb muscle weakness,HP:0003701,0.963009672045754
weakness of the right hand,Distal upper limb muscle weakness,HP:0008959,0.8987169059118755
weakness of the right lower limb,Distal upper limb muscle weakness,HP:0008959,0.9138029331097337
weakness of the shoulder girdles,Shoulder girdle weakness,HP:0003547,0.9567853734442414
wheelchair use,Difficulty in walking,HP:0002355,0.9074223062789565
whispering dysphonia,Spasmodic dysphonia,HP:0012049,0.9565770748539367
wide based ataxic gait,Ataxic gait,HP:0002066,0.9413765787344842
wide based gait,Wide based gait,HP:0002136,0.907556516626093
wide mouth,Wide mouth,HP:0000154,0.9999999999996212
wide mouth with full lips,Open mouth appearance,HP:0000194,0.9316559463071836
widely spaced teeth,Widely spaced teeth,HP:0000687,0.9892301585970523
widespread fasciculations of muscles,Tongue fasciculation,HP:0001308,0.9413856792107183
word finding difficulty,Word-finding difficulty,HP:0030784,0.9999999999997707
worsening of hand muscle weakness with cold,Distal muscle weakness in lower limbs,HP:0009053,0.9380769029606618
worsening of symptoms at rest,Dyspnea at rest,HP:0033710,0.8908505016862305
worsening of symptoms in the evening or night,Episodic vomiting,HP:0002572,0.8748529824127074
worsening spasticity in lower extremities,Lower extremity akinesia,HP:0033411,0.9365806647425428
wrist and finger contractures,Wrist contracture,HP:0001239,0.9550404714523328
wrist cramp,Abdominal cramps,HP:0032155,0.9652957158610145
wrist drop,Wrist drop,HP:0031189,0.9999999999997294
writers cramp,Writer's cramp,HP:0002356,0.9599124371947442
writers cramp,Writer's cramp,HP:0002356,0.9599124371947442
writing difficulties,Difficulty speaking,HP:0002465,0.9339643959401253
writing tremor,Hand tremor,HP:0002378,0.9780292452064984
